user_id,username,role,department,login_timestamp,login_hour,day_of_week,device_type,device_trusted,ip_address,country,city,vpn_used,failed_attempts,mfa_enabled,login_success,session_duration_minutes,privileged_account,critical_system_access,previous_risk_score,jit_requests_last_30_days,number_of_alerts,number_of_sessions,weekend_login,login_frequency_last_7_days,behavior_anomaly_score,risk_label
USR00135,jennifer16,DBA,IT,2026-04-04 23:45:27,8,Sunday,MacBook,True,37.157.52.170,India,Pune,False,1,False,False,341,True,False,16.48,0,0,5,True,11,13.24,LOW
USR00136,jbaker,DBA,Security,2026-02-16 19:03:04,9,Thursday,Mobile,True,63.183.15.207,India,Delhi,True,4,False,False,121,True,True,56.1,5,0,8,False,9,63.05,MEDIUM
USR00137,maryeverett,Manager,HR,2026-06-16 18:12:16,8,Saturday,Linux Workstation,True,178.210.98.245,India,Hyderabad,False,0,True,True,155,False,False,11.96,1,1,2,True,18,16.98,LOW
USR00138,armstrongcharles,Admin,Security,2026-05-26 15:13:30,0,Sunday,Tablet,False,76.182.103.1,Singapore,Singapore,True,7,True,False,52,True,True,70.77,5,3,30,True,2,109.38,HIGH
USR00139,dhall,DBA,Security,2026-01-14 07:51:53,10,Thursday,Linux Workstation,True,8.18.3.99,India,Delhi,False,3,False,True,334,True,True,53.92,5,2,8,False,18,72.96,MEDIUM
USR00140,allenjoseph,Manager,HR,2026-05-12 00:46:49,17,Tuesday,Mobile,True,39.118.9.97,India,Bengaluru,False,0,True,True,257,False,False,22.0,1,0,2,False,8,14.0,LOW
USR00141,lpoole,Admin,Operations,2026-05-23 14:42:27,17,Sunday,MacBook,True,157.89.114.163,India,Bengaluru,False,1,False,False,449,True,False,27.1,1,1,5,True,4,29.55,LOW
USR00142,diazjessica,Developer,Security,2026-02-01 06:14:03,8,Sunday,Mobile,True,117.147.226.90,India,Mumbai,False,0,True,True,140,False,False,23.69,0,0,0,True,7,11.85,LOW
USR00143,rwilliams,DBA,Operations,2026-02-14 19:19:26,15,Friday,Tablet,True,190.153.185.205,India,Pune,False,1,False,True,359,True,False,12.05,1,0,1,False,10,14.03,LOW
USR00144,ohall,SecurityAnalyst,Finance,2026-01-20 16:06:59,4,Monday,Linux Workstation,False,40.123.222.20,Russia,Moscow,True,5,True,False,158,False,True,64.0,3,10,16,False,9,146.0,HIGH
USR00145,misty04,Manager,IT,2026-06-01 13:40:10,18,Saturday,Tablet,True,9.225.225.157,India,Hyderabad,True,2,False,False,250,False,True,55.35,5,2,4,True,2,68.67,MEDIUM
USR00146,angela84,Admin,Security,2026-05-21 08:49:40,8,Sunday,Mobile,True,28.76.97.48,India,Hyderabad,False,0,False,True,360,True,False,8.13,0,0,5,True,15,4.07,LOW
USR00147,taylor86,Admin,Finance,2026-02-17 18:16:30,0,Wednesday,MacBook,False,151.201.39.133,Singapore,Singapore,True,5,True,False,450,True,True,90.55,4,5,24,False,7,122.28,HIGH
USR00148,mitchellbryan,Developer,Security,2026-04-15 19:49:25,9,Monday,Mobile,True,146.224.234.9,India,Pune,False,1,False,False,25,False,False,22.45,1,1,2,False,4,27.23,LOW
USR00149,woodwarddavid,DBA,Operations,2026-02-02 22:24:03,1,Wednesday,MacBook,False,9.57.63.32,Germany,Berlin,True,9,False,True,245,True,True,94.14,3,7,22,False,12,157.07,HIGH
USR00150,jenniferjames,Admin,IT,2026-04-15 21:37:12,11,Thursday,Windows Laptop,True,35.45.176.156,India,Mumbai,False,0,True,True,326,True,False,6.74,0,0,0,False,13,3.37,LOW
USR00151,karenmarquez,DBA,IT,2026-04-03 13:19:47,15,Thursday,MacBook,True,117.235.201.108,India,Delhi,False,1,False,True,273,True,False,27.3,0,0,5,False,5,18.65,LOW
USR00152,jenkinsamanda,Manager,HR,2026-02-14 12:41:35,12,Wednesday,MacBook,False,169.39.34.180,India,Mumbai,True,2,True,True,251,False,True,45.82,2,2,6,False,6,54.91,MEDIUM
USR00153,ysmith,Manager,Security,2026-03-12 03:17:19,11,Tuesday,Tablet,True,49.17.159.75,India,Hyderabad,False,1,True,True,314,False,False,7.67,1,1,2,False,13,19.84,LOW
USR00154,robert28,Developer,HR,2026-04-22 18:30:54,16,Thursday,MacBook,True,41.12.94.254,India,Hyderabad,False,1,True,True,337,False,False,28.98,1,1,4,False,18,30.49,LOW
USR00155,lbrown,DBA,HR,2026-04-18 12:18:03,10,Friday,Mobile,True,178.33.58.236,India,Pune,False,0,True,True,161,True,False,26.84,0,0,1,False,19,13.42,LOW
USR00156,andersonmichael,Admin,Security,2026-01-18 02:17:47,8,Saturday,Tablet,True,74.62.19.105,India,Delhi,False,0,False,True,449,True,False,24.22,0,1,4,True,16,20.11,LOW
USR00157,kelly53,Manager,IT,2026-01-06 07:30:16,22,Thursday,Linux Workstation,False,19.154.188.137,Brazil,Sao Paulo,True,5,False,True,231,False,True,64.9,10,5,19,False,14,127.45,HIGH
USR00158,longcatherine,SecurityAnalyst,HR,2026-06-12 03:43:51,18,Tuesday,Linux Workstation,True,36.35.105.205,India,Delhi,False,1,True,True,351,False,False,18.76,1,0,5,False,4,17.38,LOW
USR00159,floresjustin,DBA,Security,2026-06-11 22:15:59,16,Thursday,Linux Workstation,True,204.165.202.140,India,Bengaluru,False,1,False,True,260,True,False,3.16,1,1,1,False,5,17.58,LOW
USR00160,lisa30,Manager,Finance,2026-04-01 20:57:42,8,Monday,MacBook,True,149.72.116.10,India,Mumbai,False,1,False,True,129,False,False,22.69,1,1,5,False,12,27.34,LOW
USR00161,kelleygary,Developer,HR,2026-04-16 07:31:52,9,Saturday,Tablet,True,220.124.161.211,India,Pune,False,1,False,True,299,False,False,15.22,1,0,4,True,15,15.61,LOW
USR00162,ariley,Manager,IT,2026-02-28 21:09:23,11,Monday,Windows Laptop,True,206.30.137.170,India,Hyderabad,False,1,True,True,102,False,False,13.84,0,1,4,False,4,19.92,LOW
USR00163,theresamartin,Admin,Finance,2026-02-02 19:46:58,16,Tuesday,Linux Workstation,True,39.163.22.142,Brazil,Sao Paulo,True,1,False,True,101,True,True,54.09,2,3,4,False,19,62.05,MEDIUM
USR00164,jamestodd,Manager,IT,2026-01-25 07:42:49,14,Tuesday,MacBook,True,96.230.147.121,India,Pune,False,0,True,True,269,False,False,29.98,0,1,0,False,8,22.99,LOW
USR00165,matthewmay,SecurityAnalyst,Finance,2026-02-19 00:33:07,10,Monday,Tablet,True,167.43.75.216,India,Bengaluru,False,0,True,False,216,False,False,7.74,1,0,3,False,5,6.87,LOW
USR00166,kdawson,Manager,Operations,2026-05-05 22:14:44,9,Wednesday,Linux Workstation,True,57.163.1.63,India,Mumbai,False,0,False,True,488,False,False,8.8,0,1,3,False,13,12.4,LOW
USR00167,hmcdonald,DBA,HR,2026-01-13 07:29:17,3,Friday,Mobile,False,49.188.101.229,Netherlands,Amsterdam,True,9,False,False,313,True,True,73.37,9,8,24,False,17,172.69,HIGH
USR00168,markball,Developer,IT,2026-05-06 08:35:41,15,Wednesday,Mobile,True,72.200.149.46,India,Hyderabad,False,1,False,True,402,False,False,27.43,1,1,2,False,19,29.71,LOW
USR00169,joel60,Developer,HR,2026-02-22 04:10:51,14,Friday,Mobile,True,149.47.68.254,India,Pune,False,1,False,False,274,False,False,7.65,0,0,4,False,3,8.82,LOW
USR00170,kennethtran,Manager,HR,2026-01-10 19:23:36,14,Sunday,Mobile,True,113.42.183.111,India,Hyderabad,False,0,True,False,121,False,False,2.43,0,0,5,True,15,1.22,LOW
USR00171,martinezdanny,Admin,Security,2026-05-18 15:57:03,15,Monday,MacBook,False,25.92.150.99,Netherlands,Amsterdam,True,4,True,True,14,True,True,47.99,2,0,8,False,15,50.0,MEDIUM
USR00172,colemanmaria,Admin,Operations,2026-01-06 11:35:38,9,Thursday,Tablet,True,81.186.197.191,India,Mumbai,False,0,True,False,162,True,False,23.17,0,1,5,False,14,19.59,LOW
USR00173,amanda06,Developer,HR,2026-04-13 00:44:24,11,Tuesday,MacBook,True,42.146.99.1,India,Mumbai,True,2,False,True,231,False,True,35.25,3,1,10,False,10,44.62,MEDIUM
USR00174,hardyryan,Admin,Operations,2026-03-11 20:19:48,10,Friday,Tablet,True,223.208.44.174,India,Mumbai,False,1,True,True,104,True,False,21.58,1,1,3,False,10,26.79,LOW
USR00175,bauerbrandi,Admin,Operations,2026-02-05 15:49:20,8,Wednesday,Mobile,True,40.246.195.158,India,Mumbai,False,1,True,False,443,True,False,7.26,1,1,2,False,16,19.63,LOW
USR00176,benjamin44,DBA,Operations,2026-01-14 07:52:06,15,Thursday,Mobile,True,8.127.37.194,India,Pune,False,0,True,False,473,True,False,15.33,1,1,5,False,1,18.66,LOW
USR00177,cochranchad,Manager,IT,2026-03-25 13:07:06,4,Saturday,Windows Laptop,False,79.249.166.144,Russia,Moscow,True,10,True,True,81,False,True,91.21,4,2,27,True,12,123.6,HIGH
USR00178,amanda61,SecurityAnalyst,Finance,2026-01-12 00:11:57,14,Monday,MacBook,True,172.121.89.201,India,Mumbai,False,0,False,True,229,False,False,7.98,0,0,0,False,20,3.99,LOW
USR00179,matthewjones,SecurityAnalyst,HR,2026-03-03 04:20:02,11,Friday,Tablet,True,214.98.60.210,India,Delhi,False,0,True,False,497,False,False,6.98,1,0,1,False,1,6.49,LOW
USR00180,ashleyfleming,Developer,IT,2026-02-08 13:21:21,18,Sunday,MacBook,True,184.20.108.208,India,Pune,False,1,True,True,210,False,False,18.67,0,1,3,True,11,22.34,LOW
USR00181,emily44,DBA,HR,2026-02-20 02:58:40,10,Monday,Linux Workstation,True,223.237.249.22,India,Pune,False,0,False,False,77,True,False,3.6,1,1,1,False,7,12.8,LOW
USR00182,tracyroberson,Admin,HR,2026-05-20 21:12:59,17,Monday,MacBook,True,24.153.71.54,India,Delhi,False,1,True,True,223,True,False,18.89,0,0,2,False,12,14.45,LOW
USR00183,wrightjeff,DBA,IT,2026-02-23 23:39:49,8,Thursday,Linux Workstation,True,72.223.111.28,Germany,Berlin,False,1,True,True,177,True,True,55.61,1,1,9,False,7,43.8,MEDIUM
USR00184,brandonyu,DBA,Security,2026-06-19 10:23:21,8,Friday,Mobile,False,46.9.120.149,Brazil,Sao Paulo,True,2,False,False,194,True,False,54.04,4,2,10,False,20,65.02,MEDIUM
USR00185,sanchezcalvin,Manager,IT,2026-05-08 17:51:15,9,Sunday,Tablet,True,152.255.25.227,India,Bengaluru,False,1,False,False,157,False,False,0.41,0,1,3,True,13,13.21,LOW
USR00186,elizabeth35,DBA,IT,2026-04-12 09:40:18,12,Thursday,Linux Workstation,True,206.217.227.21,India,Pune,False,0,True,False,92,True,False,5.41,1,0,0,False,4,5.71,LOW
USR00187,wilsonchristian,SecurityAnalyst,IT,2026-04-16 22:04:18,13,Tuesday,Mobile,True,49.99.218.209,India,Pune,False,1,True,False,429,False,False,8.58,0,0,0,False,5,9.29,LOW
USR00188,goulddaniel,SecurityAnalyst,Finance,2026-03-03 13:07:50,5,Monday,MacBook,False,102.205.205.134,Russia,Moscow,True,5,False,True,413,False,True,83.95,10,7,18,False,15,152.97,HIGH
USR00189,jacobsjacob,DBA,Operations,2026-05-29 16:51:10,8,Tuesday,Mobile,True,214.251.188.139,India,Mumbai,False,0,False,False,427,True,False,3.34,1,0,0,False,10,4.67,LOW
USR00190,keith52,SecurityAnalyst,IT,2026-03-14 21:24:03,3,Friday,Tablet,False,106.91.196.109,Germany,Berlin,True,10,True,True,298,False,True,95.16,9,2,26,False,2,140.58,HIGH
USR00191,ewhite,SecurityAnalyst,Security,2026-06-16 22:11:36,11,Wednesday,Mobile,True,92.66.245.178,India,Delhi,False,0,False,False,466,False,False,10.38,1,1,2,False,6,16.19,LOW
USR00192,kayla72,Manager,Security,2026-05-16 07:12:32,14,Saturday,Mobile,False,151.30.31.4,India,Delhi,True,1,False,True,186,False,True,33.16,5,0,3,True,1,36.58,MEDIUM
USR00193,gina30,Admin,IT,2026-05-21 06:07:05,11,Wednesday,Linux Workstation,True,215.254.186.67,India,Mumbai,False,1,False,True,92,True,False,13.67,0,0,0,False,18,11.84,LOW
USR00194,johnsonadam,DBA,Finance,2026-05-23 06:03:57,15,Monday,Tablet,True,220.75.8.95,India,Pune,False,1,False,False,67,True,False,19.18,1,0,3,False,12,17.59,LOW
USR00195,candace32,Manager,Operations,2026-05-18 15:02:10,17,Sunday,Mobile,True,105.101.41.195,India,Mumbai,False,1,False,True,183,False,False,7.4,1,0,2,True,5,11.7,LOW
USR00196,mooresandy,Admin,IT,2026-06-04 18:52:24,18,Tuesday,Linux Workstation,True,45.150.193.254,India,Mumbai,False,0,True,True,287,True,False,17.45,0,1,0,False,17,16.73,LOW
USR00197,earcher,SecurityAnalyst,HR,2026-04-10 15:50:43,18,Tuesday,Tablet,True,19.102.146.81,India,Mumbai,False,1,True,True,28,False,False,21.48,1,1,0,False,4,26.74,LOW
USR00198,cathymoon,DBA,Security,2026-03-21 05:00:07,16,Wednesday,Linux Workstation,True,18.42.146.22,India,Mumbai,False,1,False,True,412,True,False,8.59,0,0,0,False,17,9.29,LOW
USR00199,dhawkins,Admin,IT,2026-06-04 15:06:39,16,Saturday,MacBook,True,197.133.79.254,India,Hyderabad,False,1,True,True,487,True,False,22.25,1,0,5,True,11,19.12,LOW
USR00200,fisherlawrence,DBA,Finance,2026-05-04 12:51:57,10,Sunday,Linux Workstation,True,147.119.156.217,India,Pune,False,0,False,True,46,True,False,19.13,1,0,1,True,6,12.56,LOW
USR00201,gonzaleztimothy,SecurityAnalyst,IT,2026-04-27 08:11:06,8,Tuesday,Mobile,True,114.41.224.74,India,Mumbai,False,1,False,True,164,False,False,27.4,0,1,0,False,13,26.7,LOW
USR00202,robert52,SecurityAnalyst,IT,2026-02-27 16:28:11,17,Wednesday,Mobile,False,203.199.77.3,Germany,Berlin,True,3,True,True,394,False,False,48.93,5,1,3,False,18,62.47,MEDIUM
USR00203,ericreyes,Developer,Operations,2026-02-24 11:07:19,16,Saturday,Mobile,True,104.64.30.189,India,Bengaluru,False,2,False,False,427,False,False,43.01,2,2,6,True,12,53.5,MEDIUM
USR00204,ecoleman,DBA,Security,2026-02-15 10:57:18,13,Thursday,MacBook,True,212.66.103.227,India,Bengaluru,False,0,True,True,274,True,False,20.13,0,0,3,False,11,10.06,LOW
USR00205,alyssanguyen,Developer,Finance,2026-02-15 15:20:32,14,Monday,Windows Laptop,True,81.39.191.82,India,Pune,False,1,True,True,25,False,False,10.31,0,1,0,False,4,18.16,LOW
USR00206,lisa31,Developer,Operations,2026-06-17 23:58:29,18,Tuesday,MacBook,True,161.11.171.0,India,Pune,False,0,True,True,197,False,False,8.82,1,0,0,False,3,7.41,LOW
USR00207,carl74,Developer,HR,2026-05-20 18:37:22,17,Friday,Mobile,True,122.29.52.175,India,Mumbai,False,0,True,True,261,False,False,10.73,1,1,2,False,6,16.37,LOW
USR00208,kowens,Manager,HR,2026-04-05 20:13:29,1,Friday,Mobile,False,105.166.24.16,Brazil,Sao Paulo,True,10,False,True,468,False,True,85.76,7,7,13,False,4,169.88,HIGH
USR00209,ytaylor,DBA,HR,2026-02-19 22:16:12,16,Thursday,MacBook,True,31.7.166.143,India,Hyderabad,False,1,True,False,183,True,False,15.19,1,1,2,False,1,23.59,LOW
USR00210,anthonywong,DBA,IT,2026-04-23 20:36:57,8,Tuesday,Windows Laptop,True,216.0.219.178,India,Hyderabad,False,1,True,True,225,True,False,17.71,0,1,5,False,8,21.86,LOW
USR00211,lee81,SecurityAnalyst,Finance,2026-03-28 05:11:27,14,Saturday,Linux Workstation,True,205.100.244.2,Netherlands,Amsterdam,True,3,False,True,179,False,True,49.57,1,3,10,True,11,66.78,MEDIUM
USR00212,eddiemitchell,SecurityAnalyst,Security,2026-01-28 00:19:55,18,Sunday,Windows Laptop,True,168.225.181.137,India,Delhi,False,0,True,True,450,False,False,25.96,1,1,3,True,9,23.98,LOW
USR00213,hahnpaul,DBA,Finance,2026-02-22 07:04:45,17,Friday,Mobile,True,70.214.55.28,India,Delhi,False,0,False,True,371,True,False,16.35,1,1,1,False,2,19.18,LOW
USR00214,christopher13,DBA,HR,2026-02-04 21:12:09,12,Monday,Linux Workstation,True,195.76.209.1,India,Pune,False,0,False,False,300,True,False,15.67,1,1,5,False,6,18.84,LOW
USR00215,alynch,DBA,HR,2026-03-15 02:19:34,11,Monday,Linux Workstation,True,35.165.100.123,India,Delhi,False,1,False,True,381,True,False,26.79,1,0,0,False,2,21.39,LOW
USR00216,alyssawalter,Manager,HR,2026-01-04 00:32:48,22,Tuesday,Tablet,False,177.164.130.112,Singapore,Singapore,True,10,True,True,84,False,True,70.31,6,6,12,False,10,151.16,HIGH
USR00217,qstevens,Admin,HR,2026-06-07 00:34:57,16,Monday,MacBook,True,80.137.86.75,India,Pune,False,0,True,True,373,True,False,8.43,1,0,0,False,18,7.21,LOW
USR00218,ejoseph,Admin,IT,2026-02-01 05:52:58,9,Monday,Mobile,True,90.103.11.65,India,Delhi,False,0,False,True,120,True,False,21.18,0,0,2,False,12,10.59,LOW
USR00219,kelly98,SecurityAnalyst,HR,2026-01-19 19:32:09,14,Friday,Linux Workstation,True,41.4.93.136,India,Pune,False,0,False,True,368,False,False,24.91,0,0,2,False,11,12.46,LOW
USR00220,john39,DBA,Security,2026-01-28 01:15:07,3,Tuesday,Mobile,False,87.56.175.173,Netherlands,Amsterdam,True,5,False,True,145,True,True,80.38,7,7,13,False,13,142.19,HIGH
USR00221,xpotts,DBA,IT,2026-04-13 03:13:08,17,Friday,Linux Workstation,True,67.192.234.202,Netherlands,Amsterdam,True,4,False,False,331,True,False,52.14,1,2,8,False,10,65.07,MEDIUM
USR00222,jortega,DBA,Finance,2026-05-20 01:29:37,11,Tuesday,Mobile,True,120.4.1.2,India,Pune,False,1,False,True,489,True,False,1.13,0,1,1,False,1,13.56,LOW
USR00223,hernandezcheryl,DBA,Finance,2026-05-17 12:17:44,17,Tuesday,Mobile,True,15.34.6.64,India,Hyderabad,False,0,True,True,134,True,False,21.5,0,1,2,False,10,18.75,LOW
USR00224,nicole57,DBA,Security,2026-03-05 19:46:12,9,Saturday,Linux Workstation,True,184.69.111.99,India,Delhi,False,1,False,False,289,True,False,22.02,0,1,4,True,11,24.01,LOW
USR00225,ejohnson,DBA,Operations,2026-04-20 20:23:53,14,Friday,MacBook,True,160.51.120.107,India,Pune,False,0,False,True,393,True,False,21.12,1,1,2,False,12,21.56,LOW
USR00226,jane92,DBA,IT,2026-05-15 04:08:05,9,Saturday,Mobile,True,156.87.31.216,India,Pune,False,1,False,False,341,True,False,28.24,0,0,2,True,19,19.12,LOW
USR00227,andreaphillips,Manager,HR,2026-05-08 12:09:43,14,Monday,Tablet,True,151.4.109.35,India,Hyderabad,False,1,True,False,271,False,False,5.02,1,1,1,False,19,18.51,LOW
USR00228,maria28,Manager,Operations,2026-04-15 20:56:58,10,Wednesday,MacBook,True,88.184.239.64,India,Hyderabad,False,0,True,True,235,False,False,18.44,0,1,4,False,6,17.22,LOW
USR00229,erica91,Developer,IT,2026-03-17 06:03:07,10,Thursday,Mobile,True,25.150.248.118,India,Delhi,False,1,True,False,395,False,False,17.71,1,1,3,False,11,24.86,LOW
USR00230,jesus97,SecurityAnalyst,Finance,2026-01-02 18:01:58,18,Wednesday,Mobile,True,21.152.32.117,India,Mumbai,False,0,True,True,493,False,False,22.53,1,0,2,False,1,14.27,LOW
USR00231,john00,Manager,IT,2026-05-05 00:17:08,18,Saturday,MacBook,True,186.13.203.164,India,Pune,False,1,True,True,457,False,False,28.03,1,1,3,True,19,30.02,LOW
USR00232,ezimmerman,Admin,Finance,2026-03-24 02:55:09,10,Wednesday,Tablet,True,159.59.35.131,India,Pune,False,1,True,True,204,True,False,20.9,1,0,0,False,5,18.45,LOW
USR00233,dshepherd,DBA,Security,2026-06-12 06:42:39,20,Saturday,Linux Workstation,False,11.66.133.190,Germany,Berlin,False,2,False,True,448,True,True,34.09,3,3,4,True,2,60.05,MEDIUM
USR00234,brettmorgan,DBA,Finance,2026-03-17 08:32:51,18,Thursday,Linux Workstation,True,203.3.187.212,India,Delhi,False,0,False,True,177,True,False,28.75,1,0,2,False,6,17.38,LOW
USR00235,crossconnor,DBA,Finance,2026-03-29 07:34:00,17,Thursday,MacBook,True,24.157.3.3,India,Pune,False,1,False,True,153,True,False,26.29,1,0,2,False,1,21.14,LOW
USR00236,kevingarcia,Manager,Operations,2026-02-06 17:57:18,12,Wednesday,Mobile,False,2.240.132.170,Singapore,Singapore,False,1,False,True,392,False,True,59.72,2,1,6,False,3,48.86,MEDIUM
USR00237,jflynn,Admin,Finance,2026-03-01 10:17:51,12,Friday,Mobile,True,186.52.32.157,India,Bengaluru,False,1,True,True,410,True,False,7.17,1,1,4,False,13,19.59,LOW
USR00238,michellefrederick,SecurityAnalyst,HR,2026-03-27 02:31:28,8,Thursday,MacBook,True,47.189.176.10,India,Bengaluru,False,0,True,True,126,False,False,29.61,0,1,1,False,7,22.8,LOW
USR00239,emily69,Developer,Operations,2026-04-10 23:15:05,3,Saturday,Mobile,False,96.216.24.254,Russia,Moscow,True,5,True,False,41,False,True,94.83,8,10,26,True,4,176.41,HIGH
USR00240,lisa34,Developer,HR,2026-03-18 10:59:51,13,Thursday,Mobile,False,221.253.228.87,India,Delhi,True,3,False,True,388,False,True,39.86,2,1,4,False,15,48.93,MEDIUM
USR00241,gjohnson,Admin,IT,2026-05-08 10:10:00,8,Thursday,Linux Workstation,True,98.158.5.169,India,Mumbai,False,0,False,True,282,True,False,17.37,1,1,1,False,2,19.69,LOW
USR00242,khendricks,Admin,Finance,2026-05-24 04:31:59,22,Wednesday,Linux Workstation,False,51.9.2.79,Netherlands,Amsterdam,True,6,True,True,442,True,True,64.48,3,8,10,False,1,135.24,HIGH
USR00243,katrina43,DBA,Security,2026-03-28 07:24:25,16,Thursday,Tablet,True,93.94.15.2,India,Mumbai,False,1,True,True,110,True,False,15.43,0,0,1,False,18,12.71,LOW
USR00244,gchase,Admin,IT,2026-01-16 14:16:38,13,Wednesday,Mobile,True,90.224.185.216,India,Delhi,False,0,True,False,215,True,False,7.41,1,1,2,False,18,14.71,LOW
USR00245,elee,SecurityAnalyst,HR,2026-02-25 16:45:41,14,Tuesday,MacBook,True,7.149.106.29,India,Pune,False,0,True,True,292,False,False,26.24,0,1,4,False,10,21.12,LOW
USR00246,vpowell,Admin,Operations,2026-05-07 02:56:55,16,Monday,Tablet,True,187.60.35.55,India,Bengaluru,False,1,True,True,393,True,False,6.95,0,0,1,False,2,8.47,LOW
USR00247,steeledenise,Manager,HR,2026-06-19 17:41:50,14,Saturday,Mobile,True,122.213.219.64,India,Pune,False,0,True,True,298,False,False,13.69,0,0,3,True,12,6.84,LOW
USR00248,whitakerjared,Manager,Operations,2026-03-06 02:01:04,16,Tuesday,Linux Workstation,True,1.86.214.18,India,Bengaluru,False,1,True,False,330,False,False,12.98,1,0,3,False,12,14.49,LOW
USR00249,jamessingh,Admin,Security,2026-06-17 02:07:09,20,Sunday,Tablet,True,85.152.215.153,India,Hyderabad,True,3,False,True,130,True,False,59.28,1,0,5,True,7,47.64,MEDIUM
USR00250,davidharmon,Manager,Finance,2026-04-26 06:37:26,16,Wednesday,Mobile,True,83.81.171.202,India,Mumbai,False,0,True,True,460,False,False,18.17,0,1,4,False,16,17.09,LOW
USR00251,austin42,Developer,Security,2026-01-26 03:35:03,18,Thursday,Mobile,True,142.253.10.72,India,Bengaluru,False,1,True,True,101,False,False,5.04,0,0,2,False,14,7.52,LOW
USR00252,stricklandjoe,Developer,Operations,2026-06-09 05:26:48,8,Saturday,Mobile,True,175.117.111.56,India,Bengaluru,False,1,True,True,281,False,False,2.79,0,0,3,True,12,6.39,LOW
USR00253,lammichelle,SecurityAnalyst,Operations,2026-05-19 19:43:39,16,Thursday,Linux Workstation,True,190.53.134.203,India,Delhi,False,0,False,True,314,False,False,20.56,1,0,3,False,6,13.28,LOW
USR00254,dylanfitzgerald,DBA,Finance,2026-03-03 16:22:47,13,Tuesday,Tablet,True,120.107.134.142,India,Pune,False,0,False,False,95,True,False,17.84,1,0,5,False,13,11.92,LOW
USR00255,kellyvelasquez,Developer,HR,2026-04-04 13:40:28,20,Friday,MacBook,False,123.78.7.116,India,Bengaluru,True,3,False,True,39,False,False,45.22,5,0,8,False,20,52.61,MEDIUM
USR00256,edwardroman,SecurityAnalyst,HR,2026-04-14 23:39:52,23,Wednesday,Linux Workstation,False,74.71.186.194,Germany,Berlin,True,10,True,True,152,False,True,88.91,10,3,19,False,9,148.45,HIGH
